satellite,satellite_name,staleness_h,threshold_hz,is_preregistered_threshold,status,candidate_pairs,accepted_pairs,rejected_pairs,reject_rate_pct,n_train_pairs,n_validation_pairs,n_test_pairs,selected_model,val_sgp4_mae_hz,val_learned_mae_hz,val_improvement_pct,gate_decision,gate_mae,gate_p95,gate_p99,gate_outage,gate_guard_cost,test_sgp4_mae_hz,test_learned_mae_hz,test_delta_mae_hz,test_degradation_pct,test_improvement_pct,learned_wins,sgp4_wins,ties,pair_win_rate,mean_pair_delta_mae_hz,median_pair_delta_mae_hz,pair_ci_low_hz,pair_ci_high_hz,sign_test_p,holm_p,bh_q,block_bootstrap_days,block_ci_low_hz,block_ci_high_hz,block_ci_excludes_zero,test_sgp4_p95_hz,test_learned_p95_hz,test_sgp4_p99_hz,test_learned_p99_hz,test_sgp4_outage_proxy,test_learned_outage_proxy
NORAD25544,ISS (ZARYA),8,none,False,evaluated,44649,44649,0,0.0,27420,7918,9311,linear_bias_rate,2.033868,2.050257,-0.8058,closed,closed,closed,closed,closed,closed,3.769557,3.780786,0.011229,0.2979,-0.2979,3788,5518,5,0.406831,0.011229,0.017056,0.010147,0.012332,0.0,0.0,0.0,1956,0.009846,0.012654,True,9.919745,9.936568,18.547251,18.55735,0.00055,0.00055
NORAD25544,ISS (ZARYA),8,150,False,evaluated,44649,43733,916,2.0516,26778,7816,9139,linear_bias_rate,1.291952,1.294391,-0.1888,closed,closed,closed,closed,closed,closed,1.849191,1.850141,0.00095,0.0514,-0.0514,4372,4753,14,0.478389,0.00095,0.000837,0.000603,0.001343,6.9e-05,0.011661,0.00018265,1954,0.000529,0.001372,True,4.780271,4.783346,8.623726,8.625675,0.0,0.0
NORAD25544,ISS (ZARYA),8,500,False,evaluated,44649,44396,253,0.5666,27233,7895,9268,linear_bias_rate,1.711949,1.721038,-0.5309,closed,closed,closed,closed,closed,closed,2.548747,2.554342,0.005595,0.2195,-0.2195,3950,5309,9,0.426198,0.005595,0.011782,0.004781,0.006386,0.0,0.0,0.0,1955,0.00462,0.006576,True,6.544002,6.553914,11.680136,11.685827,0.0,0.0
NORAD25544,ISS (ZARYA),8,1500,True,evaluated,44649,44580,69,0.1545,27365,7918,9297,linear_bias_rate,2.033868,2.049001,-0.7441,closed,closed,closed,closed,closed,closed,2.97944,2.989038,0.009598,0.3222,-0.3222,3832,5456,9,0.412176,0.009598,0.01731,0.008528,0.010652,0.0,0.0,0.0,1956,0.008266,0.010972,True,7.709307,7.725447,13.846566,13.856367,0.000197,0.000197
NORAD25544,ISS (ZARYA),8,3000,False,evaluated,44649,44612,37,0.0829,27388,7918,9306,linear_bias_rate,2.033868,2.049093,-0.7486,closed,closed,closed,closed,closed,closed,3.212877,3.222447,0.00957,0.2979,-0.2979,3877,5419,10,0.416613,0.00957,0.015513,0.008468,0.010639,0.0,0.0,0.0,1956,0.008255,0.010949,True,8.182133,8.1984,15.565192,15.575169,0.00026,0.00026
NORAD25544,ISS (ZARYA),24,none,False,evaluated,46659,46656,3,0.0064,28399,8507,9750,linear_bias_rate,8.486235,8.569363,-0.9796,closed,closed,closed,closed,closed,closed,18.620185,18.697835,0.077651,0.417,-0.417,3816,5929,5,0.391385,0.077651,0.039024,0.07129,0.08374,0.0,0.0,0.0,2002,0.070382,0.084838,True,49.825046,49.922008,99.024009,99.089082,0.005697,0.005701
NORAD25544,ISS (ZARYA),24,150,False,evaluated,46659,42350,4309,9.2351,25338,8100,8912,linear_bias_rate,2.820642,2.820869,-0.008,closed,closed,closed,closed,closed,closed,3.764383,3.764387,4e-06,0.0001,-0.0001,4575,4317,20,0.513353,4e-06,-0.000207,-0.00021,0.000214,0.006419,0.89866,0.01323,1971,-0.000233,0.000261,False,9.774771,9.77526,17.080032,17.080469,0.0,0.0
NORAD25544,ISS (ZARYA),24,500,False,evaluated,46659,45072,1587,3.4013,27336,8350,9386,linear_bias_rate,4.400296,4.402941,-0.0601,closed,closed,closed,closed,closed,closed,6.202885,6.204615,0.001729,0.0279,-0.0279,4280,5093,13,0.455998,0.001729,0.004096,0.000951,0.002542,0.0,0.0,0.0,1990,0.000605,0.00281,True,15.95078,15.955596,27.902405,27.905554,0.0,0.0
NORAD25544,ISS (ZARYA),24,1500,True,evaluated,46659,45923,736,1.5774,27871,8455,9597,linear_bias_rate,6.224329,6.233598,-0.1489,closed,closed,closed,closed,closed,closed,9.63197,9.640041,0.008071,0.0838,-0.0838,4200,5387,10,0.437637,0.008071,0.009893,0.006476,0.009685,0.0,0.0,0.0,1997,0.006024,0.010125,True,25.395951,25.408912,45.038037,45.045863,0.001611,0.001611
NORAD25544,ISS (ZARYA),24,3000,False,evaluated,46659,46261,398,0.853,28096,8488,9677,linear_bias_rate,7.346606,7.377635,-0.4224,closed,closed,closed,closed,closed,closed,12.708824,12.737732,0.028909,0.2275,-0.2275,4107,5561,9,0.424408,0.028909,0.016244,0.025237,0.032556,0.0,0.0,0.0,2001,0.024829,0.033111,True,34.758713,34.799817,60.360225,60.387776,0.002919,0.002919
NORAD25544,ISS (ZARYA),48,none,False,evaluated,46707,46702,5,0.0107,28413,8533,9756,linear_bias_rate,26.853625,27.192393,-1.2615,closed,closed,closed,closed,closed,closed,61.13138,61.394299,0.262919,0.4301,-0.4301,3723,6031,2,0.381611,0.262919,0.159804,0.242902,0.282031,0.0,0.0,0.0,2003,0.238394,0.287026,True,156.554245,156.836006,327.42886,327.619371,0.025096,0.025126
NORAD25544,ISS (ZARYA),48,150,False,evaluated,46707,36371,10336,22.1294,21043,7574,7754,linear_bias_rate,5.271735,5.271904,-0.0032,closed,closed,closed,closed,closed,closed,6.935692,6.936011,0.000319,0.0046,-0.0046,3848,3892,14,0.49626,0.000319,4.1e-05,6e-05,0.00057,0.625013,1.0,0.702931,1880,2.9e-05,0.00061,True,18.451225,18.450426,29.359055,29.358315,0.0,0.0
NORAD25544,ISS (ZARYA),48,500,False,evaluated,46707,42094,4613,9.8765,25299,8084,8711,linear_bias_rate,8.373973,8.376432,-0.0294,closed,closed,closed,closed,closed,closed,12.124206,12.125311,0.001105,0.0091,-0.0091,4185,4518,8,0.480427,0.001105,0.003991,-9.3e-05,0.002289,0.000372,0.06138,0.00091946,1954,-0.000859,0.002956,False,30.820705,30.826359,52.170022,52.174392,0.0,0.0
NORAD25544,ISS (ZARYA),48,1500,True,evaluated,46707,44556,2151,4.6053,27006,8324,9226,linear_bias_rate,13.52868,13.554557,-0.1913,closed,closed,closed,closed,closed,closed,21.483488,21.501637,0.018149,0.0845,-0.0845,4062,5160,4,0.440277,0.018149,0.025222,0.014354,0.02192,0.0,0.0,0.0,1993,0.012626,0.023847,True,55.945878,55.970875,92.776832,92.792575,0.004896,0.004896
NORAD25544,ISS (ZARYA),48,3000,False,evaluated,46707,45449,1258,2.6934,27543,8440,9466,linear_bias_rate,18.437778,18.509162,-0.3872,closed,closed,closed,closed,closed,closed,31.113326,31.167142,0.053816,0.173,-0.173,4072,5391,3,0.430171,0.053816,0.039456,0.04685,0.060995,0.0,0.0,0.0,2002,0.044945,0.062099,True,82.704756,82.769705,139.000058,139.042782,0.009926,0.009926
NORAD25544,ISS (ZARYA),72,none,False,evaluated,46667,46662,5,0.0107,28385,8531,9746,linear_bias_rate,55.321186,56.167561,-1.5299,closed,closed,closed,closed,closed,closed,128.746379,129.378624,0.632245,0.4911,-0.4911,3439,6307,0,0.352863,0.632245,0.441699,0.596183,0.671782,0.0,0.0,0.0,2001,0.580508,0.683332,True,329.607058,330.004786,662.028904,662.230044,0.056617,0.056698
NORAD25544,ISS (ZARYA),72,150,False,evaluated,46667,29830,16837,36.079,16528,6847,6455,linear_bias_rate,7.612567,7.613036,-0.0062,closed,closed,closed,closed,closed,closed,10.126887,10.127,0.000113,0.0011,-0.0011,3308,3142,5,0.512471,0.000113,-0.00099,-0.000864,0.000987,0.03992,1.0,0.06694658,1768,-0.000881,0.001159,False,26.943825,26.945972,39.048503,39.049969,0.0,0.0
NORAD25544,ISS (ZARYA),72,500,False,evaluated,46667,38612,8055,17.2606,22940,7728,7944,linear_bias_rate,12.538131,12.5425,-0.0348,closed,closed,closed,closed,closed,closed,18.126627,18.129222,0.002596,0.0143,-0.0143,3877,4065,2,0.488041,0.002596,0.003612,7.9e-05,0.005169,0.035868,1.0,0.06090792,1883,-0.000881,0.006211,False,46.820371,46.829309,76.762122,76.769012,0.0,0.0
NORAD25544,ISS (ZARYA),72,1500,True,evaluated,46667,42563,4104,8.7942,25709,8113,8741,linear_bias_rate,21.371541,21.416184,-0.2089,closed,closed,closed,closed,closed,closed,33.99427,34.026628,0.032358,0.0952,-0.0952,3833,4906,2,0.438508,0.032358,0.073702,0.025926,0.038921,0.0,0.0,0.0,1975,0.02179,0.042926,True,87.268583,87.283742,142.963729,142.969524,0.009424,0.009429
NORAD25544,ISS (ZARYA),72,3000,False,evaluated,46667,44182,2485,5.325,26719,8323,9140,linear_bias_rate,31.392487,31.505625,-0.3604,closed,closed,closed,closed,closed,closed,52.068339,52.150924,0.082586,0.1586,-0.1586,3853,5286,1,0.421554,0.082586,0.079432,0.071894,0.093172,0.0,0.0,0.0,1995,0.068088,0.09772,True,136.484407,136.522585,222.175615,222.188197,0.020113,0.02014
NORAD25544,ISS (ZARYA),96,none,False,evaluated,46732,46729,3,0.0064,28405,8554,9770,linear_bias_rate,96.106751,97.347654,-1.2912,closed,closed,closed,closed,closed,closed,217.334738,218.274694,0.939956,0.4325,-0.4325,3505,6265,0,0.358751,0.939956,0.569572,0.878716,1.001065,0.0,0.0,0.0,2008,0.85874,1.023861,True,580.382949,580.743612,1101.396289,1101.432679,0.095701,0.095948
NORAD25544,ISS (ZARYA),96,150,False,evaluated,46732,24207,22525,48.2004,12870,6116,5221,linear_bias_rate,9.924746,9.924632,0.0012,closed,closed,closed,closed,closed,closed,13.040505,13.040348,-0.000157,-0.0012,0.0012,2683,2528,10,0.513886,-0.000157,-0.000225,-0.000359,4.1e-05,0.032887,1.0,0.05655726,1658,-0.000402,0.000102,False,34.046635,34.046943,45.725005,45.725306,0.0,0.0
NORAD25544,ISS (ZARYA),96,500,False,evaluated,46732,34900,11832,25.3188,20326,7398,7176,linear_bias_rate,17.392842,17.398972,-0.0352,closed,closed,closed,closed,closed,closed,25.150424,25.153678,0.003253,0.0129,-0.0129,3491,3683,2,0.486483,0.003253,0.006774,-0.000938,0.007358,0.024125,1.0,0.04285362,1809,-0.002985,0.009532,False,65.749457,65.765556,101.33898,101.351898,0.0,0.0
NORAD25544,ISS (ZARYA),96,1500,True,evaluated,46732,40361,6371,13.6331,24271,7885,8205,linear_bias_rate,27.638435,27.696921,-0.2116,closed,closed,closed,closed,closed,closed,45.422246,45.464414,0.042168,0.0928,-0.0928,3668,4537,0,0.447044,0.042168,0.099862,0.032263,0.052161,0.0,0.0,0.0,1934,0.025871,0.058168,True,115.742384,115.762544,186.110788,186.115293,0.012802,0.012822
NORAD25544,ISS (ZARYA),96,3000,False,evaluated,46732,42679,4053,8.6729,25780,8153,8746,linear_bias_rate,41.132836,41.249796,-0.2843,closed,closed,closed,closed,closed,closed,72.46273,72.552147,0.089417,0.1234,-0.1234,3696,5050,0,0.422593,0.089417,0.175371,0.076694,0.10184,0.0,0.0,0.0,1986,0.067599,0.111061,True,188.887243,188.870016,297.718273,297.671997,0.030185,0.0302
NORAD25544,ISS (ZARYA),168,none,False,evaluated,46745,46733,12,0.0257,28395,8559,9779,linear_bias_rate,270.692472,273.05769,-0.8738,closed,closed,closed,closed,closed,closed,587.189158,589.213216,2.024057,0.3447,-0.3447,3106,6673,0,0.317619,2.024057,3.329482,1.927342,2.120661,0.0,0.0,0.0,2010,1.847596,2.184444,True,1650.983143,1649.746971,2785.668761,2783.965501,0.219522,0.2206
NORAD25544,ISS (ZARYA),168,150,False,evaluated,46745,13211,33534,71.7382,6442,4043,2726,stale_age_ridge,15.346995,15.346603,0.0026,closed,closed,closed,closed,closed,closed,20.308311,20.302369,-0.005942,-0.0293,0.0293,1417,1306,3,0.519809,-0.005942,-0.006575,-0.009231,-0.002732,0.035012,1.0,0.05983063,1186,-0.009298,-0.002308,True,48.645601,48.648894,58.474213,58.482308,0.0,0.0
NORAD25544,ISS (ZARYA),168,500,False,evaluated,46745,23753,22992,49.186,12973,5989,4791,linear_bias_rate,30.720429,30.721528,-0.0036,closed,closed,closed,closed,closed,closed,44.120182,44.133964,0.013782,0.0312,-0.0312,2257,2534,0,0.471092,0.013782,0.024285,0.004274,0.023441,6.6e-05,0.01122,0.00017644,1545,0.000783,0.02729,True,113.249194,113.251082,152.039945,152.03513,0.0,0.0
NORAD25544,ISS (ZARYA),168,1500,True,evaluated,46745,33411,13334,28.525,19702,7100,6609,linear_bias_rate,54.650589,54.801684,-0.2765,closed,closed,closed,closed,closed,closed,87.84628,87.962303,0.116023,0.1321,-0.1321,2940,3669,0,0.444848,0.116023,0.253243,0.088026,0.143101,0.0,0.0,0.0,1792,0.07058,0.159538,True,225.555194,225.561348,331.018963,330.987456,0.030388,0.03035
NORAD25544,ISS (ZARYA),168,3000,False,evaluated,46745,37555,9190,19.6599,22454,7541,7560,linear_bias_rate,78.736462,79.119851,-0.4869,closed,closed,closed,closed,closed,closed,138.838177,139.119463,0.281286,0.2026,-0.2026,3142,4418,0,0.415608,0.281286,0.595126,0.243089,0.322869,0.0,0.0,0.0,1914,0.215648,0.351485,True,355.421236,355.287281,535.350496,535.153604,0.065416,0.065575
NORAD56726,IRIDIUM 181,8,none,False,evaluated,1902,1902,0,0.0,924,345,633,stale_age_ridge,0.194536,0.191874,1.3686,closed,closed,closed,closed,closed,closed,0.1674,0.164145,-0.003255,-1.9445,1.9445,391,242,0,0.617694,-0.003255,-0.003127,-0.004068,-0.002426,0.0,0.0,0.0,206,-0.004233,-0.002283,True,0.434291,0.427804,0.538744,0.532149,0.0,0.0
NORAD56726,IRIDIUM 181,8,150,False,evaluated,1902,1901,1,0.0526,923,345,633,stale_age_ridge,0.194536,0.191835,1.3887,closed,closed,closed,closed,closed,closed,0.1674,0.164212,-0.003188,-1.9043,1.9043,407,226,0,0.64297,-0.003188,-0.00324,-0.003859,-0.002511,0.0,0.0,0.0,206,-0.003982,-0.0024,True,0.434291,0.427844,0.538744,0.532296,0.0,0.0
NORAD56726,IRIDIUM 181,8,500,False,evaluated,1902,1902,0,0.0,924,345,633,stale_age_ridge,0.194536,0.191874,1.3686,closed,closed,closed,closed,closed,closed,0.1674,0.164145,-0.003255,-1.9445,1.9445,391,242,0,0.617694,-0.003255,-0.003127,-0.004068,-0.002426,0.0,0.0,0.0,206,-0.004233,-0.002283,True,0.434291,0.427804,0.538744,0.532149,0.0,0.0
NORAD56726,IRIDIUM 181,8,1500,True,evaluated,1902,1902,0,0.0,924,345,633,stale_age_ridge,0.194536,0.191874,1.3686,closed,closed,closed,closed,closed,closed,0.1674,0.164145,-0.003255,-1.9445,1.9445,391,242,0,0.617694,-0.003255,-0.003127,-0.004068,-0.002426,0.0,0.0,0.0,206,-0.004233,-0.002283,True,0.434291,0.427804,0.538744,0.532149,0.0,0.0
NORAD56726,IRIDIUM 181,8,3000,False,evaluated,1902,1902,0,0.0,924,345,633,stale_age_ridge,0.194536,0.191874,1.3686,closed,closed,closed,closed,closed,closed,0.1674,0.164145,-0.003255,-1.9445,1.9445,391,242,0,0.617694,-0.003255,-0.003127,-0.004068,-0.002426,0.0,0.0,0.0,206,-0.004233,-0.002283,True,0.434291,0.427804,0.538744,0.532149,0.0,0.0
NORAD56726,IRIDIUM 181,24,none,False,evaluated,2584,2584,0,0.0,1361,484,739,stale_age_ridge,0.718019,0.735589,-2.447,closed,closed,closed,closed,closed,closed,0.636758,0.650673,0.013916,2.1854,-2.1854,266,473,0,0.359946,0.013916,0.024412,0.008793,0.019029,0.0,0.0,0.0,228,0.006534,0.020965,True,1.688697,1.719606,2.360598,2.389648,0.0,0.0
NORAD56726,IRIDIUM 181,24,150,False,evaluated,2584,2577,7,0.2709,1354,484,739,stale_age_ridge,0.718019,0.706029,1.6699,closed,closed,closed,closed,closed,closed,0.636758,0.625708,-0.01105,-1.7353,1.7353,502,237,0,0.679296,-0.01105,-0.009613,-0.012972,-0.009108,0.0,0.0,0.0,228,-0.013634,-0.008589,True,1.688697,1.668587,2.360598,2.340544,0.0,0.0
NORAD56726,IRIDIUM 181,24,500,False,evaluated,2584,2583,1,0.0387,1360,484,739,stale_age_ridge,0.718019,0.707156,1.5129,closed,closed,closed,closed,closed,closed,0.636758,0.626506,-0.010251,-1.6099,1.6099,456,283,0,0.61705,-0.010251,-0.00796,-0.012714,-0.007758,0.0,0.0,0.0,228,-0.013669,-0.007009,True,1.688697,1.667866,2.360598,2.339883,0.0,0.0
NORAD56726,IRIDIUM 181,24,1500,True,evaluated,2584,2584,0,0.0,1361,484,739,stale_age_ridge,0.718019,0.735589,-2.447,closed,closed,closed,closed,closed,closed,0.636758,0.650673,0.013916,2.1854,-2.1854,266,473,0,0.359946,0.013916,0.024412,0.008793,0.019029,0.0,0.0,0.0,228,0.006534,0.020965,True,1.688697,1.719606,2.360598,2.389648,0.0,0.0
NORAD56726,IRIDIUM 181,24,3000,False,evaluated,2584,2584,0,0.0,1361,484,739,stale_age_ridge,0.718019,0.735589,-2.447,closed,closed,closed,closed,closed,closed,0.636758,0.650673,0.013916,2.1854,-2.1854,266,473,0,0.359946,0.013916,0.024412,0.008793,0.019029,0.0,0.0,0.0,228,0.006534,0.020965,True,1.688697,1.719606,2.360598,2.389648,0.0,0.0
NORAD56726,IRIDIUM 181,48,none,False,evaluated,2612,2612,0,0.0,1372,496,744,linear_bias_rate,1.728454,1.785182,-3.282,closed,closed,closed,closed,closed,closed,1.60997,1.649257,0.039287,2.4402,-2.4402,314,430,0,0.422043,0.039287,0.041771,0.030238,0.048815,2.4e-05,0.004104,6.48e-05,231,0.022673,0.054706,True,4.267894,4.482681,5.771777,5.984959,0.0,0.0
NORAD56726,IRIDIUM 181,48,150,False,evaluated,2612,2577,35,1.34,1339,494,744,stale_age_ridge,1.507157,1.484478,1.5047,closed,closed,closed,closed,closed,closed,1.60997,1.589224,-0.020746,-1.2886,1.2886,545,199,0,0.732527,-0.020746,-0.020768,-0.023712,-0.017718,0.0,0.0,0.0,231,-0.024621,-0.016681,True,4.267894,4.219113,5.771777,5.725394,0.0,0.0
NORAD56726,IRIDIUM 181,48,500,False,evaluated,2612,2606,6,0.2297,1366,496,744,stale_age_ridge,1.728454,1.706077,1.2946,closed,closed,closed,closed,closed,closed,1.60997,1.58937,-0.0206,-1.2795,1.2795,473,271,0,0.635753,-0.0206,-0.018517,-0.025916,-0.015239,0.0,0.0,0.0,231,-0.027952,-0.013109,True,4.267894,4.208026,5.771777,5.715877,0.0,0.0
NORAD56726,IRIDIUM 181,48,1500,True,evaluated,2612,2609,3,0.1149,1369,496,744,stale_age_ridge,1.728454,1.722946,0.3187,closed,closed,closed,closed,closed,closed,1.60997,1.602915,-0.007055,-0.4382,0.4382,387,357,0,0.520161,-0.007055,-0.003181,-0.014926,0.000937,0.287688,1.0,0.3922408,231,-0.018677,0.00436,False,4.267894,4.229699,5.771777,5.737592,0.0,0.0
NORAD56726,IRIDIUM 181,48,3000,False,evaluated,2612,2610,2,0.0766,1370,496,744,stale_age_ridge,1.728454,1.783545,-3.1873,closed,closed,closed,closed,closed,closed,1.60997,1.652535,0.042565,2.6438,-2.6438,292,452,0,0.392473,0.042565,0.059293,0.030138,0.055522,0.0,0.0,0.0,231,0.021965,0.06212,True,4.267894,4.334997,5.771777,5.835234,0.0,0.0
NORAD56726,IRIDIUM 181,72,none,False,evaluated,2597,2597,0,0.0,1364,492,741,linear_bias_rate,3.048264,3.084717,-1.1959,closed,closed,closed,closed,closed,closed,2.850624,2.863687,0.013063,0.4583,-0.4583,361,380,0,0.487179,0.013063,0.000157,0.004671,0.021746,0.508481,1.0,0.62404486,230,0.002871,0.022807,True,7.531783,7.571592,10.173922,10.210694,0.0,0.0
NORAD56726,IRIDIUM 181,72,150,False,evaluated,2597,2528,69,2.6569,1302,486,740,stale_age_ridge,2.362263,2.323944,1.6221,closed,closed,closed,closed,closed,closed,2.81176,2.774357,-0.037403,-1.3302,1.3302,525,215,0,0.709459,-0.037403,-0.03453,-0.04325,-0.031333,0.0,0.0,0.0,230,-0.044842,-0.029887,True,7.421065,7.338746,9.893087,9.811453,0.0,0.0
NORAD56726,IRIDIUM 181,72,500,False,evaluated,2597,2585,12,0.4621,1352,492,741,stale_age_ridge,3.048264,3.01678,1.0328,closed,closed,closed,closed,closed,closed,2.850624,2.81062,-0.040004,-1.4033,1.4033,430,311,0,0.580297,-0.040004,-0.03289,-0.051957,-0.027696,1.4e-05,0.002422,3.857e-05,230,-0.056033,-0.023937,True,7.531783,7.439469,10.173922,10.087113,0.0,0.0
NORAD56726,IRIDIUM 181,72,1500,True,evaluated,2597,2591,6,0.231,1358,492,741,stale_age_ridge,3.048264,3.035582,0.416,closed,closed,closed,closed,closed,closed,2.850624,2.822508,-0.028115,-0.9863,0.9863,397,344,0,0.535762,-0.028115,-0.017874,-0.042803,-0.013035,0.056025,1.0,0.0895074,230,-0.048564,-0.007962,True,7.531783,7.452793,10.173922,10.101205,0.0,0.0
NORAD56726,IRIDIUM 181,72,3000,False,evaluated,2597,2593,4,0.154,1360,492,741,stale_age_ridge,3.048264,3.099757,-1.6893,closed,closed,closed,closed,closed,closed,2.850624,2.866758,0.016134,0.566,-0.566,337,404,0,0.454791,0.016134,0.034704,-0.005576,0.037763,0.01527,1.0,0.02767047,230,-0.014983,0.046688,False,7.531783,7.529533,10.173922,10.179623,0.0,0.0
NORAD56726,IRIDIUM 181,96,none,False,evaluated,2652,2652,0,0.0,1398,504,750,linear_bias_rate,4.97603,6.10334,-22.6548,closed,closed,closed,closed,closed,closed,4.474018,5.318482,0.844464,18.8749,-18.8749,117,633,0,0.156,0.844464,0.513476,0.755054,0.945199,0.0,0.0,0.0,231,0.732613,0.971372,True,11.882672,12.148071,16.013465,16.19851,0.0,0.0
NORAD56726,IRIDIUM 181,96,150,False,evaluated,2652,2528,124,4.6757,1294,489,745,stale_age_ridge,3.592005,3.543494,1.3505,closed,closed,closed,closed,closed,closed,4.27119,4.21911,-0.05208,-1.2193,1.2193,553,192,0,0.742282,-0.05208,-0.047409,-0.058739,-0.045424,0.0,0.0,0.0,231,-0.060303,-0.044014,True,11.264469,11.121412,14.776584,14.638212,0.0,0.0
NORAD56726,IRIDIUM 181,96,500,False,evaluated,2652,2626,26,0.9804,1373,503,750,stale_age_ridge,4.636405,4.580184,1.2126,closed,closed,closed,closed,closed,closed,4.474018,4.397467,-0.07655,-1.711,1.711,497,253,0,0.662667,-0.07655,-0.06625,-0.090384,-0.062332,0.0,0.0,0.0,231,-0.096022,-0.057112,True,11.882672,11.651048,16.013465,15.789661,0.0,0.0
NORAD56726,IRIDIUM 181,96,1500,True,evaluated,2652,2642,10,0.3771,1388,504,750,stale_age_ridge,4.97603,4.936554,0.7933,closed,closed,closed,closed,closed,closed,4.474018,4.400893,-0.073124,-1.6344,1.6344,464,286,0,0.618667,-0.073124,-0.065951,-0.090799,-0.054456,0.0,0.0,0.0,231,-0.099353,-0.047946,True,11.882672,11.632432,16.013465,15.777004,0.0,0.0
NORAD56726,IRIDIUM 181,96,3000,False,evaluated,2652,2643,9,0.3394,1389,504,750,stale_age_ridge,4.97603,4.946326,0.5969,closed,closed,closed,closed,closed,closed,4.474018,4.405258,-0.06876,-1.5369,1.5369,443,307,0,0.590667,-0.06876,-0.067075,-0.087755,-0.048455,1e-06,0.000178,2.9e-06,231,-0.097041,-0.041262,True,11.882672,11.634678,16.013465,15.778789,0.0,0.0
NORAD56726,IRIDIUM 181,168,none,False,evaluated,2663,2663,0,0.0,1404,507,752,linear_bias_rate,13.464661,14.359192,-6.6435,closed,closed,closed,closed,closed,closed,9.861702,10.330275,0.468573,4.7514,-4.7514,366,386,0,0.486702,0.468573,0.020056,0.347274,0.58623,0.488423,1.0,0.60216534,231,0.303224,0.637095,True,26.120521,26.475631,35.639949,35.914642,5.5e-05,5.5e-05
NORAD56726,IRIDIUM 181,168,150,False,evaluated,2663,2323,340,12.7676,1145,460,718,stale_age_ridge,8.396804,8.242108,1.8423,closed,closed,closed,closed,closed,closed,8.690262,8.330818,-0.359444,-4.1362,4.1362,536,182,0,0.746518,-0.359444,-0.389924,-0.411501,-0.302463,0.0,0.0,0.0,230,-0.440195,-0.270377,True,22.569139,21.790234,28.171937,27.385279,0.0,0.0
NORAD56726,IRIDIUM 181,168,500,False,evaluated,2663,2568,95,3.5674,1317,500,751,stale_age_ridge,11.730329,11.602161,1.0926,closed,closed,closed,closed,closed,closed,9.789747,9.603746,-0.186002,-1.9,1.9,525,226,0,0.699068,-0.186002,-0.187585,-0.212351,-0.160487,0.0,0.0,0.0,231,-0.219393,-0.153481,True,25.933846,25.2184,35.083552,34.358386,0.0,0.0
NORAD56726,IRIDIUM 181,168,1500,True,evaluated,2663,2638,25,0.9388,1379,507,752,stale_age_ridge,13.464661,13.380122,0.6279,closed,closed,closed,closed,closed,closed,9.861702,9.641488,-0.220214,-2.233,2.233,487,265,0,0.647606,-0.220214,-0.236855,-0.266358,-0.177333,0.0,0.0,0.0,231,-0.283539,-0.155495,True,26.120521,25.135615,35.639949,34.634589,5.5e-05,5.5e-05
NORAD56726,IRIDIUM 181,168,3000,False,evaluated,2663,2649,14,0.5257,1390,507,752,stale_age_ridge,13.464661,13.418042,0.3462,closed,closed,closed,closed,closed,closed,9.861702,9.644219,-0.217483,-2.2053,2.2053,481,271,0,0.639628,-0.217483,-0.246539,-0.272113,-0.165896,0.0,0.0,0.0,231,-0.294085,-0.138443,True,26.120521,25.047366,35.639949,34.542517,5.5e-05,5.5e-05
NORAD56727,IRIDIUM 177,8,none,False,evaluated,1875,1875,0,0.0,876,360,639,stale_age_ridge,0.488971,0.487756,0.2486,closed,closed,closed,closed,closed,closed,0.424478,0.424424,-5.3e-05,-0.0125,0.0125,312,327,0,0.488263,-5.3e-05,0.001386,-0.001942,0.001894,0.579729,1.0,0.66841932,217,-0.002319,0.002205,False,1.141726,1.147159,1.492778,1.498537,0.0,0.0
NORAD56727,IRIDIUM 177,8,150,False,evaluated,1875,1874,1,0.0533,875,360,639,stale_age_ridge,0.488971,0.488422,0.1123,closed,closed,closed,closed,closed,closed,0.424478,0.425191,0.000714,0.1681,-0.1681,302,337,0,0.472613,0.000714,0.002205,-0.001313,0.002774,0.178573,1.0,0.26062005,217,-0.001716,0.00314,False,1.141726,1.148613,1.492778,1.500068,0.0,0.0
NORAD56727,IRIDIUM 177,8,500,False,evaluated,1875,1875,0,0.0,876,360,639,stale_age_ridge,0.488971,0.487756,0.2486,closed,closed,closed,closed,closed,closed,0.424478,0.424424,-5.3e-05,-0.0125,0.0125,312,327,0,0.488263,-5.3e-05,0.001386,-0.001942,0.001894,0.579729,1.0,0.66841932,217,-0.002319,0.002205,False,1.141726,1.147159,1.492778,1.498537,0.0,0.0
NORAD56727,IRIDIUM 177,8,1500,True,evaluated,1875,1875,0,0.0,876,360,639,stale_age_ridge,0.488971,0.487756,0.2486,closed,closed,closed,closed,closed,closed,0.424478,0.424424,-5.3e-05,-0.0125,0.0125,312,327,0,0.488263,-5.3e-05,0.001386,-0.001942,0.001894,0.579729,1.0,0.66841932,217,-0.002319,0.002205,False,1.141726,1.147159,1.492778,1.498537,0.0,0.0
