satellite,satellite_name,staleness_h,threshold_hz,is_preregistered_threshold,status,candidate_pairs,accepted_pairs,rejected_pairs,reject_rate_pct,n_train_pairs,n_validation_pairs,n_test_pairs,selected_model,val_sgp4_mae_hz,val_learned_mae_hz,val_improvement_pct,gate_decision,gate_mae,gate_p95,gate_p99,gate_outage,gate_guard_cost,test_sgp4_mae_hz,test_learned_mae_hz,test_delta_mae_hz,test_degradation_pct,test_improvement_pct,learned_wins,sgp4_wins,ties,pair_win_rate,mean_pair_delta_mae_hz,median_pair_delta_mae_hz,pair_ci_low_hz,pair_ci_high_hz,sign_test_p,holm_p,bh_q,block_bootstrap_days,block_ci_low_hz,block_ci_high_hz,block_ci_excludes_zero,test_sgp4_p95_hz,test_learned_p95_hz,test_sgp4_p99_hz,test_learned_p99_hz,test_sgp4_outage_proxy,test_learned_outage_proxy,selection_reason,selected_val_mae_hz,gate_margin_hz,val_mae_zero,val_mae_mean_bias,val_mae_median_bias,val_mae_linear_age,val_mae_age_ridge,val_mae_deployable_ridge,test_mae_zero,test_mae_mean_bias,test_mae_median_bias,test_mae_linear_age,test_mae_age_ridge,test_mae_deployable_ridge
NORAD66704,FLOCK 4H 1,48,3000,False,evaluated,598,596,2,0.3344,363,128,105,age_ridge,1.906867,2.065202,-8.3034,closed,closed,closed,closed,closed,closed,2.128672,2.247476,0.118803,5.5811,-5.5811,44,61,0,0.419048,0.118803,0.01377,0.05417,0.188622,0.118,1.0,0.17409836,40,0.04752,0.201138,True,5.807978,5.910175,7.960019,8.009253,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",2.065202,-0.253678963,1.906867,1.935659,1.898381,2.088987,2.065202,3.322771,2.128672,2.1571,2.118655,2.265052,2.247476,4.018937
NORAD66704,FLOCK 4H 1,72,none,False,evaluated,589,589,0,0.0,358,128,103,age_ridge,4.075125,4.162559,-2.1456,closed,closed,closed,closed,closed,closed,4.173529,4.297516,0.123987,2.9708,-2.9708,48,55,0,0.466019,0.123987,0.006618,0.054578,0.198829,0.554601,1.0,0.67103799,40,0.041784,0.20055,True,11.503069,11.555756,16.301634,16.309503,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",4.162559,-0.291190492,4.075125,4.078233,4.056555,4.180669,4.162559,13.075597,4.173529,4.174102,4.178373,4.324414,4.297516,17.787535
NORAD66704,FLOCK 4H 1,72,150,False,evaluated,589,568,21,3.5654,337,128,103,linear_age,4.075125,4.070276,0.119,closed,closed,closed,closed,closed,closed,4.173529,4.172696,-0.000832,-0.0199,0.0199,52,51,0,0.504854,-0.000832,-0.001831,-0.005021,0.003207,1.0,1.0,1.0,40,-0.007555,0.005745,False,11.503069,11.50433,16.301634,16.302759,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",4.070276,-0.19890771,4.075125,4.070612,4.056898,4.070276,4.070276,4.112875,4.173529,4.173013,4.177873,4.172696,4.172696,4.261996
NORAD66704,FLOCK 4H 1,72,500,False,evaluated,589,582,7,1.1885,351,128,103,linear_age,4.075125,4.069991,0.126,closed,closed,closed,closed,closed,closed,4.173529,4.172813,-0.000716,-0.0171,0.0171,52,51,0,0.504854,-0.000716,-0.003199,-0.005229,0.003667,1.0,1.0,1.0,40,-0.007972,0.006188,False,11.503069,11.503937,16.301634,16.30244,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",4.069991,-0.198622176,4.075125,4.070202,4.056751,4.069991,4.069991,4.311858,4.173529,4.172997,4.17808,4.172813,4.172813,4.715128
NORAD66704,FLOCK 4H 1,72,1500,True,evaluated,589,586,3,0.5093,355,128,103,age_ridge,4.075125,4.064763,0.2543,closed,closed,closed,closed,closed,closed,4.173529,4.197192,0.023664,0.567,-0.567,55,48,0,0.533981,0.023664,-0.017032,-0.020573,0.069009,0.554601,1.0,0.67103799,40,-0.042549,0.09219,False,11.503069,11.565155,16.301634,16.359434,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",4.064763,-0.193394304,4.075125,4.053799,4.056703,4.068125,4.064763,5.267435,4.173529,4.185825,4.178151,4.200975,4.197192,5.801641
NORAD66704,FLOCK 4H 1,72,3000,False,evaluated,589,587,2,0.3396,356,128,103,linear_age,4.075125,4.085286,-0.2493,closed,closed,closed,closed,closed,closed,4.173529,4.174754,0.001226,0.0294,-0.0294,50,53,0,0.485437,0.001226,0.004925,-0.009171,0.011807,0.843898,1.0,0.91507012,40,-0.013458,0.017028,False,11.503069,11.5067,16.301634,16.305341,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",4.085286,-0.213917221,4.075125,4.087014,4.056832,4.085286,4.085286,4.426806,4.173529,4.176533,4.177964,4.174754,4.174754,4.223134
NORAD66704,FLOCK 4H 1,96,none,False,evaluated,600,600,0,0.0,365,128,107,age_ridge,6.821142,7.116493,-4.3299,closed,closed,closed,closed,closed,closed,7.552705,7.91182,0.359115,4.7548,-4.7548,37,70,0,0.345794,0.359115,0.341087,0.21129,0.511078,0.00184,0.27416,0.00407213,42,0.182036,0.530266,True,20.770611,20.555944,29.397848,29.090548,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",7.116493,-0.636407982,6.821142,6.963609,6.810189,7.143598,7.116493,39.506715,7.552705,7.686421,7.532437,7.953156,7.91182,58.418748
NORAD66704,FLOCK 4H 1,96,150,False,evaluated,600,565,35,5.8333,331,128,106,deployable_ridge,6.821142,6.823093,-0.0286,closed,closed,closed,closed,closed,closed,7.450684,7.499862,0.049178,0.66,-0.66,49,57,0,0.462264,0.049178,0.126288,-0.047039,0.143118,0.496754,1.0,0.61808101,42,-0.042245,0.144043,False,20.684742,20.654933,28.477378,28.443914,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",6.823093,-0.343008046,6.821142,6.823017,6.81073,6.825515,6.825218,6.823093,7.450684,7.452715,7.434538,7.458853,7.458138,7.499862
NORAD66704,FLOCK 4H 1,96,500,False,evaluated,600,591,9,1.5,356,128,107,linear_age,6.821142,6.815286,0.0858,closed,closed,closed,closed,closed,closed,7.552705,7.538402,-0.014303,-0.1894,0.1894,59,48,0,0.551402,-0.014303,-0.01375,-0.029349,0.001302,0.333705,1.0,0.44166838,42,-0.033284,0.004636,False,20.770611,20.813424,29.397848,29.441905,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",6.815286,-0.335201437,6.821142,6.819093,6.81096,6.815286,6.815286,7.144475,7.552705,7.550052,7.53535,7.538402,7.538402,7.905688
NORAD66704,FLOCK 4H 1,96,1500,True,evaluated,600,596,4,0.6667,361,128,107,age_ridge,6.821142,6.837257,-0.2363,closed,closed,closed,closed,closed,closed,7.552705,7.597661,0.044956,0.5952,-0.5952,53,54,0,0.495327,0.044956,0.017675,-0.009067,0.098525,1.0,1.0,1.0,42,-0.02169,0.117833,False,20.770611,20.710422,29.397848,29.335547,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",6.837257,-0.357172583,6.821142,6.810521,6.810244,6.841708,6.837257,7.071753,7.552705,7.533908,7.532706,7.607885,7.597661,7.908217
NORAD66704,FLOCK 4H 1,96,3000,False,evaluated,600,597,3,0.5,362,128,107,age_ridge,6.821142,6.833347,-0.1789,closed,closed,closed,closed,closed,closed,7.552705,7.588567,0.035862,0.4748,-0.4748,53,54,0,0.495327,0.035862,0.016356,-0.01082,0.08209,1.0,1.0,1.0,42,-0.021996,0.098857,False,20.770611,20.718166,29.397848,29.342123,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",6.833347,-0.353261728,6.821142,6.81112,6.81034,6.837085,6.833347,7.078399,7.552705,7.535838,7.533175,7.596485,7.588567,7.728912
NORAD66704,FLOCK 4H 1,168,none,False,evaluated,590,590,0,0.0,354,128,108,age_ridge,25.549213,26.479509,-3.6412,closed,closed,closed,closed,closed,closed,22.841426,23.99393,1.152503,5.0457,-5.0457,45,63,0,0.416667,1.152503,1.335622,0.503789,1.756485,0.101433,1.0,0.1521495,42,0.265069,2.071608,True,63.737147,64.850933,88.262663,89.206501,0.000386,0.000386,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",26.479509,-2.207755886,25.549213,26.454883,25.530954,26.501864,26.479509,99.736377,22.841426,23.890982,22.840722,24.029358,23.99393,118.690714
NORAD66704,FLOCK 4H 1,168,150,False,evaluated,590,412,178,30.1695,225,96,91,age_ridge,15.383139,15.377648,0.0357,closed,closed,closed,closed,closed,closed,16.100211,16.099241,-0.000969,-0.006,0.006,47,44,0,0.516484,-0.000969,-0.008326,-0.007066,0.005469,0.834081,1.0,0.91507012,39,-0.010773,0.008453,False,45.600331,45.601118,56.732849,56.735955,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",15.377648,-0.763666732,15.383139,15.377409,15.344612,15.377693,15.377648,15.568166,16.100211,16.098729,16.10737,16.099336,16.099241,16.343253
NORAD66704,FLOCK 4H 1,168,500,False,evaluated,590,550,40,6.7797,316,127,107,age_ridge,25.069272,25.067147,0.0085,closed,closed,closed,closed,closed,closed,22.160003,22.158664,-0.001339,-0.006,0.006,56,51,0,0.523364,-0.001339,-0.008032,-0.005076,0.002024,0.699175,1.0,0.79318172,42,-0.006842,0.004088,False,62.513048,62.514661,82.437051,82.439846,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",25.067147,-1.251338905,25.069272,25.067098,25.047097,25.067154,25.067147,25.192903,22.160003,22.15864,22.161537,22.158667,22.158664,22.186967
NORAD66704,FLOCK 4H 1,168,1500,True,evaluated,590,574,16,2.7119,338,128,108,age_ridge,25.549213,25.539274,0.0389,closed,closed,closed,closed,closed,closed,22.841426,22.835823,-0.005603,-0.0245,0.0245,55,53,0,0.509259,-0.005603,-0.027874,-0.03372,0.021937,0.923401,1.0,0.98156799,42,-0.048186,0.03636,False,63.737147,63.751861,88.262663,88.28293,0.000386,0.000386,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",25.539274,-1.267521413,25.549213,25.536759,25.531325,25.539597,25.539274,26.519019,22.841426,22.833297,22.843459,22.836182,22.835823,23.804155
NORAD66704,FLOCK 4H 1,168,3000,False,evaluated,590,581,9,1.5254,345,128,108,age_ridge,25.549213,25.557621,-0.0329,closed,closed,closed,closed,closed,closed,22.841426,22.848912,0.007486,0.0328,-0.0328,58,50,0,0.537037,0.007486,-0.004649,-0.005981,0.020936,0.500766,1.0,0.62021477,42,-0.006408,0.022076,False,63.737147,63.73277,88.262663,88.250043,0.000386,0.000386,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",25.557621,-1.285868132,25.549213,25.553472,25.530869,25.558135,25.557621,30.104,22.841426,22.84509,22.839459,22.849427,22.848912,26.494058
NORAD66705,FLOCK 4H 2,8,none,False,evaluated,478,478,0,0.0,294,113,71,age_ridge,0.264916,0.390926,-47.5659,closed,closed,closed,closed,closed,closed,0.260948,0.383108,0.12216,46.814,-46.814,14,57,0,0.197183,0.12216,0.0997,0.092492,0.150675,0.0,0.0,0.0,33,0.090752,0.156142,True,0.720315,0.81945,0.984265,1.057833,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",0.390926,-0.139255496,0.264916,0.265732,0.265595,0.417161,0.390926,3.524075,0.260948,0.260972,0.260888,0.408415,0.383108,3.939849
NORAD66705,FLOCK 4H 2,8,150,False,evaluated,478,469,9,1.8828,285,113,71,age_ridge,0.264916,0.265336,-0.1586,closed,closed,closed,closed,closed,closed,0.260948,0.260856,-9.2e-05,-0.0353,0.0353,36,35,0,0.507042,-9.2e-05,-0.001582,-0.001501,0.001246,1.0,1.0,1.0,33,-0.001952,0.001558,False,0.720315,0.720876,0.984265,0.985153,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",0.265336,-0.013665881,0.264916,0.265125,0.26557,0.265368,0.265336,0.303455,0.260948,0.26068,0.260872,0.260883,0.260856,0.295402
NORAD66705,FLOCK 4H 2,8,500,False,evaluated,478,474,4,0.8368,290,113,71,age_ridge,0.264916,0.292123,-10.2702,closed,closed,closed,closed,closed,closed,0.260948,0.288518,0.02757,10.5652,-10.5652,24,47,0,0.338028,0.02757,0.014415,0.016892,0.039015,0.008555,1.0,0.01673804,33,0.014767,0.043117,True,0.720315,0.723451,0.984265,0.982618,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",0.292123,-0.040453153,0.264916,0.270183,0.26556,0.298138,0.292123,1.231295,0.260948,0.266727,0.260867,0.294147,0.288518,1.276365
NORAD66705,FLOCK 4H 2,8,1500,True,evaluated,478,475,3,0.6276,291,113,71,age_ridge,0.264916,0.269755,-1.8265,closed,closed,closed,closed,closed,closed,0.260948,0.266508,0.00556,2.1306,-2.1306,27,44,0,0.380282,0.00556,0.004455,0.00195,0.009321,0.056815,1.0,0.09076953,33,0.001471,0.010328,True,0.720315,0.717848,0.984265,0.981394,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",0.269755,-0.018084582,0.264916,0.265824,0.265577,0.270762,0.269755,1.898533,0.260948,0.26213,0.260877,0.267495,0.266508,1.8417
NORAD66705,FLOCK 4H 2,8,3000,False,evaluated,478,477,1,0.2092,293,113,71,linear_age,0.264916,0.265622,-0.2665,closed,closed,closed,closed,closed,closed,0.260948,0.261737,0.000789,0.3024,-0.3024,33,38,0,0.464789,0.000789,0.001968,-0.000716,0.002407,0.635308,1.0,0.74600413,33,-0.000892,0.002663,False,0.720315,0.72117,0.984265,0.984916,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",0.265622,-0.013951766,0.264916,0.265745,0.26557,0.265622,0.265622,2.222206,0.260948,0.262051,0.260872,0.261737,0.261737,2.123283
NORAD66705,FLOCK 4H 2,24,none,False,evaluated,605,605,0,0.0,366,136,103,age_ridge,0.754164,0.83347,-10.5157,closed,closed,closed,closed,closed,closed,0.832382,0.975108,0.142726,17.1468,-17.1468,33,70,0,0.320388,0.142726,0.029344,0.097692,0.188915,0.000341,0.055583,0.0008525,40,0.097673,0.189144,True,2.355223,2.454918,3.094859,3.175297,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",0.83347,-0.117014046,0.754164,0.753867,0.755935,0.849819,0.83347,6.688763,0.832382,0.8313,0.831391,1.000314,0.975108,7.731508
NORAD66705,FLOCK 4H 2,24,150,False,evaluated,605,596,9,1.4876,357,136,103,age_ridge,0.754164,0.754261,-0.0128,closed,closed,closed,closed,closed,closed,0.832382,0.833276,0.000894,0.1074,-0.1074,46,57,0,0.446602,0.000894,0.000735,-0.001263,0.003113,0.324479,1.0,0.43370955,40,-0.001725,0.00336,False,2.355223,2.355713,3.094859,3.095676,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",0.754261,-0.037804947,0.754164,0.75423,0.756066,0.754329,0.754261,0.86361,0.832382,0.832549,0.831503,0.833453,0.833276,0.944613
NORAD66705,FLOCK 4H 2,24,500,False,evaluated,605,602,3,0.4959,363,136,103,age_ridge,0.754164,0.770711,-2.194,closed,closed,closed,closed,closed,closed,0.832382,0.864946,0.032565,3.9122,-3.9122,34,69,0,0.330097,0.032565,0.03107,0.020766,0.044685,0.000728,0.11284,0.00168,40,0.018881,0.045771,True,2.355223,2.36499,3.094859,3.09705,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",0.770711,-0.054254547,0.754164,0.76598,0.755838,0.772148,0.770711,1.374919,0.832382,0.849832,0.83131,0.867517,0.864946,1.555597
NORAD66705,FLOCK 4H 2,24,1500,True,evaluated,605,602,3,0.4959,363,136,103,age_ridge,0.754164,0.770711,-2.194,closed,closed,closed,closed,closed,closed,0.832382,0.864946,0.032565,3.9122,-3.9122,34,69,0,0.330097,0.032565,0.03107,0.020766,0.044685,0.000728,0.11284,0.00168,40,0.018881,0.045771,True,2.355223,2.36499,3.094859,3.09705,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",0.770711,-0.054254547,0.754164,0.76598,0.755838,0.772148,0.770711,1.374919,0.832382,0.849832,0.83131,0.867517,0.864946,1.555597
NORAD66705,FLOCK 4H 2,24,3000,False,evaluated,605,603,2,0.3306,364,136,103,age_ridge,0.754164,0.771279,-2.2693,closed,closed,closed,closed,closed,closed,0.832382,0.864706,0.032324,3.8833,-3.8833,35,68,0,0.339806,0.032324,0.034224,0.021017,0.043983,0.00149,0.22648,0.00338067,40,0.018792,0.045814,True,2.355223,2.363749,3.094859,3.095854,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",0.771279,-0.05482237,0.754164,0.768233,0.755646,0.772197,0.771279,1.17453,0.832382,0.852811,0.831152,0.86664,0.864706,1.455312
NORAD66705,FLOCK 4H 2,48,none,False,evaluated,616,616,0,0.0,375,137,104,age_ridge,1.962829,2.052818,-4.5846,closed,closed,closed,closed,closed,closed,2.378153,2.460234,0.082081,3.4515,-3.4515,53,51,0,0.509615,0.082081,-0.002218,0.020096,0.152815,0.921949,1.0,0.98156799,42,0.000404,0.170805,True,6.747777,7.018994,9.651474,9.916863,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",2.052818,-0.188130063,1.962829,2.016958,1.96298,2.059025,2.052818,14.572295,2.378153,2.430647,2.374633,2.470858,2.460234,16.346838
NORAD66705,FLOCK 4H 2,48,150,False,evaluated,616,597,19,3.0844,356,137,104,linear_age,1.962829,1.960238,0.132,closed,closed,closed,closed,closed,closed,2.378153,2.374611,-0.003541,-0.1489,0.1489,63,41,0,0.605769,-0.003541,-0.006333,-0.007321,0.000455,0.038958,1.0,0.06453166,42,-0.00839,0.001541,False,6.747777,6.756987,9.651474,9.66079,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",1.960238,-0.095550117,1.962829,1.960806,1.961217,1.960238,1.960238,2.228274,2.378153,2.375671,2.373621,2.374611,2.374611,2.584011
NORAD66705,FLOCK 4H 2,48,500,False,evaluated,616,608,8,1.2987,367,137,104,linear_age,1.962829,1.961053,0.0905,closed,closed,closed,closed,closed,closed,2.378153,2.37685,-0.001303,-0.0548,0.0548,55,49,0,0.528846,-0.001303,-0.002324,-0.005577,0.003192,0.624144,1.0,0.73911789,42,-0.006327,0.003486,False,6.747777,6.753803,9.651474,9.656811,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",1.961053,-0.096365671,1.962829,1.962205,1.962487,1.961053,1.961053,2.812055,2.378153,2.377444,2.374325,2.37685,2.37685,3.213627
NORAD66705,FLOCK 4H 2,48,1500,True,evaluated,616,610,6,0.974,369,137,104,age_ridge,1.962829,1.960616,0.1128,closed,closed,closed,closed,closed,closed,2.378153,2.379572,0.001419,0.0597,-0.0597,57,47,0,0.548077,0.001419,-0.011488,-0.011163,0.015468,0.377584,1.0,0.49489165,42,-0.012769,0.015713,False,6.747777,6.781189,9.651474,9.683342,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",1.960616,-0.095928173,1.962829,1.960022,1.963001,1.961132,1.960616,3.451342,2.378153,2.374326,2.374646,2.381485,2.379572,4.169473
NORAD66705,FLOCK 4H 2,48,3000,False,evaluated,616,613,3,0.487,372,137,104,age_ridge,1.962829,1.963166,-0.0172,closed,closed,closed,closed,closed,closed,2.378153,2.392111,0.013958,0.5869,-0.5869,50,54,0,0.480769,0.013958,0.001677,-0.00281,0.032964,0.768792,1.0,0.85774314,42,-0.003339,0.03023,False,6.747777,6.77824,9.651474,9.678175,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",1.963166,-0.098478744,1.962829,1.961888,1.962695,1.964163,1.963166,3.73925,2.378153,2.377075,2.374452,2.395808,2.392111,4.203326
NORAD66705,FLOCK 4H 2,72,none,False,evaluated,615,615,0,0.0,375,137,103,age_ridge,4.652394,4.605416,1.0098,closed,closed,closed,closed,closed,closed,5.28762,5.380465,0.092844,1.7559,-1.7559,51,52,0,0.495146,0.092844,0.006429,0.00898,0.184603,1.0,1.0,1.0,41,-0.001637,0.199481,False,14.952347,15.172611,19.982203,20.18867,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",4.605416,-0.185641596,4.652394,4.63608,4.634255,4.609596,4.605416,51.327699,5.28762,5.277602,5.278489,5.402981,5.380465,62.274105
NORAD66705,FLOCK 4H 2,72,150,False,evaluated,615,583,32,5.2033,344,137,102,deployable_ridge,4.652394,4.607255,0.9702,closed,closed,closed,closed,closed,closed,5.029367,5.095193,0.065826,1.3088,-1.3088,49,53,0,0.480392,0.065826,0.032976,-0.044431,0.1745,0.766604,1.0,0.85774314,41,-0.092968,0.214064,False,14.243485,14.259546,18.794383,18.780069,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",4.607255,-0.18748041,4.652394,4.644347,4.635679,4.640737,4.640737,4.607255,5.029367,5.023806,5.020332,5.02254,5.02254,5.095193
NORAD66705,FLOCK 4H 2,72,500,False,evaluated,615,598,17,2.7642,358,137,103,linear_age,4.652394,4.635191,0.3698,closed,closed,closed,closed,closed,closed,5.28762,5.28087,-0.006751,-0.1277,0.1277,59,44,0,0.572816,-0.006751,-0.009471,-0.017673,0.00401,0.167444,1.0,0.23670094,41,-0.019701,0.006283,False,14.952347,14.977078,19.982203,20.006937,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",4.635191,-0.215416689,4.652394,4.645631,4.634646,4.635191,4.635191,4.739929,5.28762,5.28255,5.277843,5.28087,5.28087,5.811934
NORAD66705,FLOCK 4H 2,72,1500,True,evaluated,615,607,8,1.3008,367,137,103,deployable_ridge,4.652394,4.636335,0.3452,closed,closed,closed,closed,closed,closed,5.28762,5.563669,0.276049,5.2207,-5.2207,45,58,0,0.436893,0.276049,0.39518,-0.015602,0.551318,0.236902,1.0,0.32468802,41,-0.135042,0.678691,False,14.952347,15.094862,19.982203,19.964048,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",4.636335,-0.216560846,4.652394,4.652649,4.63443,4.647794,4.647794,4.636335,5.28762,5.287822,5.278081,5.286757,5.286757,5.563669
NORAD66705,FLOCK 4H 2,72,3000,False,evaluated,615,609,6,0.9756,369,137,103,linear_age,4.652394,4.634284,0.3893,closed,closed,closed,closed,closed,closed,5.28762,5.284549,-0.003071,-0.0581,0.0581,56,47,0,0.543689,-0.003071,-0.004199,-0.015872,0.010272,0.430689,1.0,0.5459438,41,-0.018039,0.011164,False,14.952347,14.977748,19.982203,20.006916,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",4.634284,-0.214509734,4.652394,4.648015,4.63443,4.634284,4.634284,5.227339,5.28762,5.284273,5.278081,5.284549,5.284549,6.545009
NORAD66705,FLOCK 4H 2,96,none,False,evaluated,614,614,0,0.0,372,139,103,age_ridge,7.717516,8.479343,-9.8714,closed,closed,closed,closed,closed,closed,7.395288,8.711103,1.315814,17.7926,-17.7926,29,74,0,0.281553,1.315814,0.285425,0.842294,1.843692,1.1e-05,0.001947,3.16e-05,42,0.76869,1.864886,True,20.703507,21.45554,27.074315,27.641297,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",8.479343,-1.147703438,7.717516,7.815893,7.711135,8.640886,8.479343,73.651584,7.395288,7.513333,7.389766,8.920311,8.711103,89.839583
NORAD66705,FLOCK 4H 2,96,150,False,evaluated,614,570,44,7.1661,328,139,103,deployable_ridge,7.717516,7.703005,0.188,closed,closed,closed,closed,closed,closed,7.395288,7.391416,-0.003872,-0.0524,0.0524,55,48,0,0.533981,-0.003872,-0.01713,-0.122355,0.121616,0.554601,1.0,0.67103799,42,-0.186054,0.170312,False,20.703507,20.623806,27.074315,26.979739,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",7.703005,-0.371365046,7.717516,7.716399,7.713142,7.707187,7.707187,7.703005,7.395288,7.39412,7.39066,7.400035,7.400035,7.391416
NORAD66705,FLOCK 4H 2,96,500,False,evaluated,614,596,18,2.9316,354,139,103,linear_age,7.717516,7.69812,0.2513,closed,closed,closed,closed,closed,closed,7.395288,7.419945,0.024657,0.3334,-0.3334,58,45,0,0.563107,0.024657,-0.028176,-0.012087,0.066999,0.236902,1.0,0.32468802,42,-0.024255,0.077949,False,20.703507,20.737166,27.074315,27.099671,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",7.69812,-0.366480656,7.717516,7.712287,7.711946,7.69812,7.69812,8.06742,7.395288,7.38985,7.389604,7.419945,7.419945,7.94187
NORAD66705,FLOCK 4H 2,96,1500,True,evaluated,614,607,7,1.1401,365,139,103,linear_age,7.717516,7.698632,0.2447,closed,closed,closed,closed,closed,closed,7.395288,7.430606,0.035318,0.4776,-0.4776,57,46,0,0.553398,0.035318,-0.012768,-0.006951,0.082965,0.324479,1.0,0.43370955,42,-0.016238,0.09348,False,20.703507,20.728963,27.074315,27.090957,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",7.698632,-0.366992349,7.717516,7.713509,7.711229,7.698632,7.698632,8.595654,7.395288,7.391038,7.389598,7.430606,7.430606,8.698651
NORAD66705,FLOCK 4H 2,96,3000,False,evaluated,614,610,4,0.6515,368,139,103,linear_age,7.717516,7.699198,0.2374,closed,closed,closed,closed,closed,closed,7.395288,7.417003,0.021715,0.2936,-0.2936,60,43,0,0.582524,0.021715,-0.023021,-0.01319,0.061105,0.114468,1.0,0.16981516,42,-0.022399,0.070616,False,20.703507,20.726331,27.074315,27.089829,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",7.699198,-0.367558167,7.717516,7.713389,7.711216,7.699198,7.699198,9.105546,7.395288,7.390911,7.389614,7.417003,7.417003,9.433546
NORAD66705,FLOCK 4H 2,168,none,False,evaluated,609,609,0,0.0,363,139,107,age_ridge,25.129225,26.017538,-3.535,closed,closed,closed,closed,closed,closed,23.327804,24.856374,1.52857,6.5526,-6.5526,40,67,0,0.373832,1.52857,1.262351,0.861515,2.266662,0.011598,1.0,0.02236757,43,0.761956,2.316809,True,63.147221,63.760295,87.395156,87.661392,0.000389,0.000389,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",26.017538,-2.144774158,25.129225,25.902542,25.157669,26.126387,26.017538,141.483996,23.327804,24.480517,23.375996,24.987337,24.856374,159.771295
NORAD66705,FLOCK 4H 2,168,150,False,evaluated,609,419,190,31.1987,219,116,84,linear_age,18.551527,18.551124,0.0022,closed,closed,closed,closed,closed,closed,14.648224,14.648049,-0.000175,-0.0012,0.0012,50,34,0,0.595238,-0.000175,-0.000176,-0.000556,0.000211,0.101136,1.0,0.1521495,38,-0.000685,0.000339,False,40.407031,40.407308,47.235471,47.235689,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",18.551124,-0.927173964,18.551527,18.551528,18.579525,18.551124,18.551124,18.721389,14.648224,14.648225,14.704049,14.648049,14.648049,15.066485
